1599991781034511812,one,1,-1627,0,-2
1599991781066502557,one,1,-1627,0,-5
1599991781130313511,one,1,-1628,0,-6
1599991781162318395,one,1,-1630,0,-6
1599991781226309154,one,1,-1635,-2,-8
1599991781258330253,one,1,-1638,-3,-8
1599991781322537911,one,1,-1644,-3,-8
1599991781395108915,one,1,-1649,-4,-9
1599991781418412272,one,1,-1652,-4,-10
1599991781482480399,one,1,-1657,-4,-11
1599991781514470202,one,1,-1659,-4,-11
1599991781579160978,one,1,-1665,-4,-14
1599991781610318850,one,1,-1669,-4,-12
1599991781674436932,one,1,-1674,-4,-11
1599991781706352023,one,1,-1677,-4,-13
1599991781770653851,one,1,-1683,-4,-14
1599991781834395035,one,1,-1688,-4,-15
1599991781865998585,one,1,-1691,-4,-15
1599991781929925358,one,1,-1696,-4,-15
1599991781962608034,one,1,-1699,-4,-16
1599991782026677636,one,1,-1705,-4,-17
1599991782058338957,one,1,-1707,-4,-17
1599991782122349140,one,1,-1713,-4,-17
1599991782186407254,one,1,-1719,-4,-18
1599991782218401755,one,1,-1722,-4,-16
1599991782283040278,one,1,-1728,-4,-14
1599991782314279426,one,1,-1731,-4,-15
1599991782378305557,one,1,-1737,-4,-15
1599991782410316377,one,1,-1740,-4,-16
1599991782474241810,one,1,-1746,-4,-17
1599991782506683022,one,1,-1749,-4,-15
1599991782569767898,one,1,-1755,-4,-15
1599991782633836384,one,1,-1761,-4,-16
1599991782666089026,one,1,-1765,-4,-16
1599991782730294944,one,1,-1770,-4,-15
1599991782762375513,one,1,-1773,-4,-17
1599991782826498607,one,1,-1780,-4,-14
1599991782858259380,one,1,-1783,-4,-14
1599991782922451685,one,1,-1789,-4,-15
1599991782986255301,one,1,-1795,-4,-15
1599991783018463071,one,1,-1798,-4,-18
1599991783082330185,one,1,-1804,-4,-15
1599991783114183839,one,1,-1808,-4,-15
1599991783178289380,one,1,-1813,-4,-17
1599991783210200788,one,1,-1816,-4,-16
1599991783274192479,one,1,-1822,-4,-17
1599991783306273352,one,1,-1826,-4,-18
1599991783370340176,one,1,-1832,-4,-17
1599991783434405507,one,1,-1838,-4,-15
1599991783466384756,one,1,-1841,-4,-16
1599991783530298207,one,1,-1847,-4,-15
1599991783562135850,one,1,-1851,-4,-15
1599991783626196581,one,1,-1857,-4,-16
1599991783658081394,one,1,-1859,-4,-16
1599991783722142534,one,1,-1866,-4,-15
1599991783791004436,one,1,-1872,-4,-15
1599991783818409290,one,1,-1875,-4,-16
1599991783882227408,one,1,-1881,-4,-16
1599991783914527676,one,1,-1884,-4,-15
1599991783978285953,one,1,-1891,-4,-15
1599991784010388964,one,1,-1894,-4,-15
1599991784074202151,one,1,-1900,-4,-16
1599991784106366984,one,1,-1903,-4,-16
1599991784170106531,one,1,-1909,-4,-15
1599991784234076821,one,1,-1915,-4,-13
1599991784266255754,one,1,-1919,-4,-13
1599991784330127644,one,1,-1926,-5,-12
1599991784362234857,one,1,-1929,-5,-13
1599991784426249146,one,1,-1935,-5,-14
1599991784458113848,one,1,-1938,-5,-14
1599991784522167522,one,1,-1944,-5,-14
1599991784586034414,one,1,-1949,-5,-14
1599991784618087384,one,1,-1952,-5,-14
1599991784682240757,one,1,-1958,-5,-15
1599991784714118286,one,1,-1960,-5,-16
1599991784778874054,one,1,-1966,-4,-16
1599991784810140147,one,1,-1969,-4,-15
1599991784874101077,one,1,-1976,-4,-15
1599991784906119100,one,1,-1978,-4,-15
1599991784969679164,one,1,-1985,-4,-14
1599991785033582785,one,1,-1991,-4,-14
1599991785065529485,one,1,-1994,-4,-13
1599991785129516168,one,1,-2000,-4,-13
1599991785161940500,one,1,-2004,-4,-14
1599991785226102756,one,1,-2010,-4,-14
1599991785258084160,one,1,-2013,-4,-14
1599991785322247789,one,1,-2021,-4,-14
1599991785386112345,one,1,-2027,-5,-13
1599991785418034290,one,1,-2030,-5,-14
1599991785482200194,one,1,-2036,-5,-14
1599991785514075696,one,1,-2039,-5,-14
1599991785577975063,one,1,-2044,-5,-15
1599991785610077492,one,1,-2047,-5,-15
1599991785674079007,one,1,-2053,-5,-16
1599991785705999854,one,1,-2055,-4,-17
1599991785769541872,one,1,-2062,-4,-17
1599991785833460604,one,1,-2067,-4,-17
1599991785865488056,one,1,-2070,-4,-17
1599991785930004112,one,1,-2076,-4,-17
1599991785964495883,one,1,-2079,-4,-17
1599991786026142567,one,1,-2085,-4,-15
1599991786057953303,one,1,-2088,-4,-15
1599991786121965725,one,1,-2094,-4,-14
1599991786185446824,one,1,-2101,-4,-15
1599991786217411219,one,1,-2104,-4,-14
1599991786281401959,one,1,-2111,-4,-14
1599991786313383002,one,1,-2114,-4,-14
1599991786377511167,one,1,-2120,-4,-15
1599991786409430949,one,1,-2123,-4,-16
1599991786473503941,one,1,-2128,-4,-16
1599991786505374979,one,1,-2132,-4,-16
1599991786569663008,one,1,-2138,-4,-16
1599991786633350351,one,1,-2144,-4,-16
