1599991675780043293,one,1,-13111,0,0
1599991675811061046,one,1,-13110,0,0
1599991675875145998,one,1,-13104,3,0
1599991675906930279,one,1,-13098,5,0
1599991675971070898,one,1,-13089,8,0
1599991676003078743,one,1,-13084,8,0
1599991676067339384,one,1,-13073,9,-1
1599991676131030893,one,1,-13061,9,-1
1599991676163088047,one,1,-13056,9,-1
1599991676227049147,one,1,-13044,9,-1
1599991676258974142,one,1,-13039,9,-1
1599991676323749825,one,1,-13027,9,-1
1599991676355242752,one,1,-13022,9,-1
1599991676419130551,one,1,-13010,9,-1
1599991676451125561,one,1,-13004,9,-1
1599991676515147155,one,1,-12993,10,-1
1599991676579055752,one,1,-12982,10,-1
1599991676611088298,one,1,-12977,10,-1
1599991676674976726,one,1,-12966,10,-1
1599991676707049202,one,1,-12960,10,-1
1599991676770945715,one,1,-12950,10,-1
1599991676803032450,one,1,-12944,10,-1
1599991676867171343,one,1,-12934,10,-1
1599991676931095842,one,1,-12922,10,-1
1599991676963028100,one,1,-12917,10,-1
1599991677027006103,one,1,-12906,10,-1
1599991677058978600,one,1,-12900,10,-1
1599991677123009003,one,1,-12889,10,-1
1599991677155106698,one,1,-12883,10,-1
1599991677218893871,one,1,-12872,10,-1
1599991677251941613,one,1,-12867,10,-1
1599991677315024125,one,1,-12855,10,-1
1599991677379002467,one,1,-12844,10,-1
1599991677410928539,one,1,-12839,10,-1
1599991677475122109,one,1,-12828,10,-1
1599991677506924133,one,1,-12823,10,-1
1599991677571084331,one,1,-12811,10,-1
1599991677602925968,one,1,-12806,10,-1
1599991677667081976,one,1,-12795,10,-1
1599991677730956032,one,1,-12783,10,-1
1599991677763051202,one,1,-12778,10,-1
1599991677826942604,one,1,-12767,10,-1
1599991677859093915,one,1,-12761,10,-1
1599991677923101521,one,1,-12751,10,-1
1599991677955009438,one,1,-12745,10,-1
1599991678018848567,one,1,-12734,10,-1
1599991678050875649,one,1,-12728,10,-1
1599991678114978759,one,1,-12717,10,-1
1599991678179040502,one,1,-12706,10,-1
1599991678210917900,one,1,-12700,10,-1
1599991678274942029,one,1,-12689,10,-1
1599991678306914608,one,1,-12684,10,-1
1599991678370951421,one,1,-12672,10,-1
1599991678402861460,one,1,-12667,10,-1
1599991678466839322,one,1,-12656,10,-1
1599991678530428084,one,1,-12645,10,-1
1599991678562378234,one,1,-12639,10,-1
1599991678626859735,one,1,-12629,10,-1
1599991678659024345,one,1,-12623,10,-1
1599991678723014293,one,1,-12612,10,-1
1599991678755042278,one,1,-12606,10,-1
1599991678818799662,one,1,-12595,10,-1
1599991678850815404,one,1,-12589,10,-1
1599991678914937475,one,1,-12578,10,-1
1599991678978805489,one,1,-12569,10,-1
1599991679010797123,one,1,-12563,10,-1
1599991679074929547,one,1,-12552,10,-1
1599991679106781651,one,1,-12547,10,-1
1599991679170850635,one,1,-12536,10,-1
1599991679202778221,one,1,-12530,10,-1
1599991679266844401,one,1,-12519,10,-1
1599991679330885801,one,1,-12508,10,-1
1599991679362779020,one,1,-12502,10,-1
1599991679426806792,one,1,-12491,10,-1
1599991679458923171,one,1,-12486,10,-1
1599991679522827493,one,1,-12475,10,-1
1599991679554774146,one,1,-12469,10,-1
1599991679618777907,one,1,-12458,10,-1
1599991679650729082,one,1,-12453,10,-1
1599991679714749166,one,1,-12442,10,-1
1599991679778845917,one,1,-12431,10,-1
1599991679810869359,one,1,-12425,10,-1
1599991679874748645,one,1,-12414,10,-1
1599991679906849427,one,1,-12409,10,-1
1599991679970792289,one,1,-12398,10,-1
1599991680002679669,one,1,-12392,10,-1
1599991680066902240,one,1,-12382,10,-1
1599991680130746578,one,1,-12371,10,-1
1599991680162698351,one,1,-12365,10,-1
1599991680226810453,one,1,-12355,10,-1
1599991680258623568,one,1,-12349,10,-1
1599991680322807525,one,1,-12338,10,-1
1599991680354731827,one,1,-12331,10,-1
1599991680418688584,one,1,-12320,10,-1
1599991680450646872,one,1,-12314,10,-1
1599991680514673905,one,1,-12303,10,-1
1599991680578926234,one,1,-12292,10,-1
1599991680610736382,one,1,-12286,10,-1
1599991680674782458,one,1,-12275,10,-1
1599991680706775989,one,1,-12270,10,-1
1599991680770812289,one,1,-12259,10,-1
1599991680802633468,one,1,-12254,10,-1
1599991680866904820,one,1,-12243,10,-1
1599991680930858505,one,1,-12232,10,-1
1599991680962748975,one,1,-12227,10,-1
1599991681026516011,one,1,-12215,10,-1
1599991681059037318,one,1,-12210,10,-1
1599991681122621109,one,1,-12199,10,-1
1599991681154481243,one,1,-12193,10,-1
1599991681218582398,one,1,-12183,10,-1
