1602140811428512207,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1266,0,0
1602140811541078642,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1267,0,0
1602140811653013208,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1267,0,0
1602140811765101265,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1267,0,0
1602140811877430957,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1266,0,0
1602140811989015591,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1267,0,0
1602140812101039599,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2630,0,0,zero,0,1267,0,0
1602140812212913864,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1266,0,0
1602140812325163353,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1267,0,0
1602140812436972254,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2630,0,0,zero,0,1267,0,0
1602140812549007082,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1266,0,0
1602140812661380087,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1267,0,0
1602140812773022210,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2630,0,0,zero,0,1267,0,0
1602140812884961885,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2630,0,0,zero,0,1267,0,0
1602140812997383645,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1266,0,0
1602140813108485286,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1267,0,0
1602140813220841395,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1266,0,0
1602140813332979453,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1266,0,0
1602140813445176077,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1266,0,0
1602140813557100146,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1266,0,0
1602140813668801537,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1266,0,0
1602140813781224123,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1266,0,0
1602140813893083384,first,1,357,0,0,fourth,4,1157,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1266,0,0
1602140814004451047,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1267,0,0
1602140814116401845,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1267,0,0
1602140814228378469,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1267,0,0
1602140814341065073,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1267,0,0
1602140814452379660,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1266,0,0
1602140814564528716,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1266,0,0
1602140814676400746,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1267,0,0
1602140814788378933,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1267,0,0
1602140814900377649,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1267,0,0
1602140815012646103,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1267,0,0
1602140815124384022,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1266,0,0
1602140815236474614,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1266,0,0
1602140815349148286,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2630,0,0,zero,0,1266,0,0
1602140815461169048,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1267,0,0
1602140815573088788,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2630,0,0,zero,0,1266,0,0
1602140815685046869,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1267,0,0
1602140815797076003,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1267,0,0
1602140815909065164,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1267,0,0
1602140816021136431,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1267,0,0
1602140816133156654,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1266,0,0
1602140816244615736,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1266,0,0
1602140816421227235,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1267,0,0
1602140816533007021,first,1,357,0,0,fourth,4,1157,0,0,second,2,2731,0,0,third,3,2630,0,0,zero,0,1267,0,0
1602140816645314988,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1267,0,0
1602140816757096853,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2630,0,0,zero,0,1267,0,0
1602140816868964480,first,1,357,0,0,fourth,4,1156,0,0,second,2,2731,0,0,third,3,2629,0,0,zero,0,1266,0,0
