1598758198185126607,first,1,524,0,0,fourth,4,1071,0,0,second,2,2860,0,0,third,3,3089,0,0,zero,0,2530,0,0
1598758198296857107,first,1,523,0,0,fourth,4,1071,0,0,second,2,2860,0,0,third,3,3089,0,0,zero,0,2530,0,0
1598758198409003463,first,1,523,0,0,fourth,4,1071,0,0,second,2,2860,0,0,third,3,3089,0,0,zero,0,2529,0,0
1598758198521157907,first,1,523,0,0,fourth,4,1071,0,0,second,2,2860,0,0,third,3,3089,0,0,zero,0,2529,0,0
1598758198633306890,first,1,524,0,0,fourth,4,1071,0,0,second,2,2860,0,0,third,3,3090,0,0,zero,0,2530,0,0
1598758198745019712,first,1,523,0,0,fourth,4,1071,0,0,second,2,2860,0,0,third,3,3089,0,0,zero,0,2530,0,0
1598758198856994328,first,1,523,0,0,fourth,4,1071,0,0,second,2,2860,0,0,third,3,3089,0,0,zero,0,2529,0,0
1598758198969115595,first,1,523,0,0,fourth,4,1071,0,0,second,2,2860,0,0,third,3,3089,0,0,zero,0,2529,0,0
1598758199080950673,first,1,524,0,0,fourth,4,1071,0,0,second,2,2860,0,0,third,3,3089,0,0,zero,0,2530,0,0
1598758199192719097,first,1,523,0,0,fourth,4,1071,0,0,second,2,2860,0,0,third,3,3090,0,0,zero,0,2530,0,0
1598758199305055273,first,1,523,0,0,fourth,4,1071,0,0,second,2,2860,0,0,third,3,3090,0,0,zero,0,2529,0,0
1598758199416965769,first,1,524,0,0,fourth,4,1071,0,0,second,2,2860,0,0,third,3,3089,0,0,zero,0,2530,0,0
1598758199530777032,first,1,523,0,0,fourth,4,1071,0,0,second,2,2860,0,0,third,3,3089,0,0,zero,0,2530,0,0
1598758199641013611,first,1,524,0,0,fourth,4,1071,0,0,second,2,2860,0,0,third,3,3089,0,0,zero,0,2530,0,0
1598758199753036661,first,1,524,0,0,fourth,4,1071,0,0,second,2,2860,0,0,third,3,3089,0,0,zero,0,2530,0,0
1598758199864968126,first,1,524,0,0,fourth,4,1070,0,0,second,2,2860,0,0,third,3,3089,0,0,zero,0,2529,0,0
1598758199977007173,first,1,523,0,0,fourth,4,1070,0,0,second,2,2860,0,0,third,3,3089,0,0,zero,0,2530,0,0
1598758200089030380,first,1,524,0,0,fourth,4,1070,0,0,second,2,2860,0,0,third,3,3089,0,0,zero,0,2530,0,0
