1598780448169024275,1,4,2,3,0,0,0,0,0,0
1598780448280808883,1,4,2,3,0,0,0,0,0,0
1598780448392841276,1,4,2,3,0,0,0,0,0,0
1598780448504840876,1,4,2,3,0,0,0,0,0,0
1598780448616844959,1,4,2,3,0,0,0,0,0,0
1598780448728831859,1,4,2,3,0,0,0,0,0,0
1598780448841511488,1,4,2,3,0,0,0,0,0,0
1598780448952769319,1,4,2,3,0,0,0,0,0,0
1598780449064585649,1,4,2,3,0,0,0,0,0,0
1598780449176091390,1,4,2,3,0,0,0,0,0,0
1598780449288897613,1,4,2,3,0,0,0,0,0,0
1598780449400670760,1,4,2,3,0,0,0,0,0,0
1598780449512695501,1,4,2,3,0,0,0,0,0,0
1598780449624631373,1,4,2,3,0,0,0,0,0,0
1598780449736611630,1,4,2,3,0,0,0,0,0,0
1598780449849063458,1,4,2,3,0,0,0,0,0,0
1598780449960647907,1,4,2,3,0,0,0,0,0,0
1598780450072721358,1,4,2,3,0,0,0,0,0,0
1598780450184611299,1,4,2,3,0,0,0,0,0,0
1598780450296558651,1,4,2,3,0,0,0,0,0,0
1598780450408796885,1,4,2,3,0,0,0,0,0,0
1598780450520606321,1,4,2,3,0,0,0,0,0,0
1598780450632703831,1,4,2,3,0,0,0,0,0,0
1598780450744617762,1,4,2,3,0,0,0,0,0,0
1598780450856641573,1,4,2,3,0,0,0,0,0,0
1598780450968817969,1,4,2,3,0,0,0,0,0,0
1598780451080839498,1,4,2,3,0,0,0,0,0,0
1598780451192668610,1,4,2,3,0,0,0,0,0,0
1598780451192755879,1,4,2,3,0,0,0,0,0,0
1598780451304137586,1,4,2,3,0,0,0,0,0,0
1598780451416676892,1,4,2,3,0,0,0,0,0,0
1598780451528725821,1,4,2,3,0,0,0,0,0,0
1598780451640660479,1,4,2,3,0,0,0,0,0,0
1598780451753166342,1,4,2,3,0,0,0,0,0,0
1598780451863973768,1,4,2,3,0,0,0,0,0,0
1598780451975943908,1,4,2,3,0,0,0,0,0,0
1598780452087938252,1,4,2,3,0,0,0,0,0,0
1598780452199921782,1,4,2,3,0,0,0,0,0,0
1598780452311983648,1,4,2,3,0,0,0,0,0,0
1598780452423901353,1,4,2,3,0,0,0,0,0,0
1598780452535896883,1,4,2,3,0,0,0,0,0,0
1598780452647930954,1,4,2,3,0,0,0,0,0,0
1598780452760011168,1,4,2,3,0,0,0,0,0,0
1598780452871919112,1,4,2,3,0,0,0,0,0,0
1598780452983857610,1,4,2,3,0,0,0,0,0,0
1598780453095850964,1,4,2,3,0,0,0,0,0,0
1598780453208608115,1,4,2,3,0,0,0,0,0,0
1598780453320592962,1,4,2,3,0,0,0,0,0,0
1598780453432575020,1,4,2,3,0,0,0,0,0,0
1598780453544738469,1,4,2,3,0,0,0,0,0,0
1598780453656524071,1,4,2,3,0,0,0,0,0,0
1598780453768831870,1,4,2,3,0,0,0,0,0,0
1598780453880832365,1,4,2,3,0,0,0,0,0,0
1598780453992651229,1,4,2,3,0,0,0,0,0,0
1598780454104022238,1,4,2,3,0,0,0,0,0,0
1598780454280570754,1,4,2,3,0,0,0,0,0,0
1598780454392380524,1,4,2,3,0,0,0,0,0,0
1598780454504434376,1,4,2,3,0,0,0,0,0,0
1598780454616444879,1,4,2,3,0,0,0,0,0,0
1598780454728564855,1,4,2,3,0,0,0,0,0,0
1598780454840437622,1,4,2,3,0,-14,-16,7,-33,5
1598780454952552960,1,4,2,3,0,-55,-40,4,-80,-24
1598780454952568617,1,4,2,3,0,-55,-40,4,-80,-24
1598780455064653078,1,4,2,3,0,-109,-51,-26,-89,-109
1598780455176091713,1,4,2,3,0,-175,-58,-68,-88,-222
1598780455288351705,1,4,2,3,0,-175,-58,-68,-88,-222
1598780455400691603,1,4,2,3,0,-238,-65,-103,-93,-319
1598780455512589731,1,4,2,3,0,-302,-70,-136,-99,-416
1598780455624451189,1,4,2,3,0,-302,-70,-136,-99,-416
1598780455736665560,1,4,2,3,0,-302,-70,-136,-99,-416
1598780455848441741,1,4,2,3,0,-368,-75,-170,-106,-513
1598780455960328249,1,4,2,3,0,-435,-78,-203,-113,-608
1598780456072429211,1,4,2,3,0,-435,-78,-203,-113,-608
1598780456073374509,1,4,2,3,0,-503,-81,-235,-121,-703
1598780456184617707,1,4,2,3,0,-572,-82,-266,-130,-796
1598780456296490753,1,4,2,3,0,-572,-82,-266,-130,-796
1598780456408501631,1,4,2,3,0,-642,-83,-298,-140,-889
1598780456520528869,1,4,2,3,0,-712,-83,-328,-150,-980
1598780456632328260,1,4,2,3,0,-712,-83,-328,-150,-980
