1597469473561083083,1,4,2,3,0,0,0,0,0,0
1597469473672324847,1,4,2,3,0,0,0,0,0,0
1597469473784536048,1,4,2,3,0,0,0,0,0,0
1597469473895904772,1,4,2,3,0,0,0,0,0,0
1597469474008657665,1,4,2,3,0,0,0,0,0,0
1597469474120407253,1,4,2,3,0,0,0,0,0,0
1597469474232584201,1,4,2,3,0,0,0,0,0,0
1597469474344519844,1,4,2,3,0,0,0,0,0,0
1597469474456569265,1,4,2,3,0,0,0,0,0,0
1597469474568607124,1,4,2,3,0,0,0,0,0,0
1597469474680480322,1,4,2,3,0,0,0,0,0,0
1597469474792441475,1,4,2,3,0,0,0,0,0,0
1597469474903730627,1,4,2,3,0,0,0,0,0,0
1597469475015987338,1,4,2,3,0,0,0,0,0,0
1597469475127842629,1,4,2,3,0,0,0,0,0,0
1597469475239881982,1,4,2,3,0,0,0,0,0,0
1597469475351968282,1,4,2,3,0,0,0,0,0,0
1597469475464356023,1,4,2,3,0,0,0,0,0,0
1597469475576079586,1,4,2,3,0,0,0,0,0,0
1597469475688070308,1,4,2,3,0,0,0,0,0,0
1597469475800558786,1,4,2,3,0,0,0,0,0,0
1597469475912454902,1,4,2,3,0,0,0,0,0,0
1597469476024123634,1,4,2,3,0,0,0,0,0,0
1597469476135886675,1,4,2,3,0,0,0,0,0,0
1597469476248410168,1,4,2,3,0,0,0,0,0,0
1597469476361261121,1,4,2,3,0,0,0,0,0,0
1597469476472318800,1,4,2,3,0,0,0,0,0,0
1597469476584223311,1,4,2,3,0,0,0,0,0,0
1597469476696150159,1,4,2,3,0,0,0,0,0,0
1597469476808270343,1,4,2,3,0,0,0,0,0,0
1597469476920325290,1,4,2,3,0,0,0,0,0,0
1597469476920502295,1,4,2,3,0,0,0,0,0,0
1597469477032418073,1,4,2,3,0,0,0,0,0,0
1597469477144648846,1,4,2,3,0,0,0,0,0,0
1597469477256373955,1,4,2,3,0,0,0,0,0,0
1597469477368436076,1,4,2,3,0,0,0,0,0,0
1597469477480370584,1,4,2,3,0,0,0,0,0,0
1597469477592319789,1,4,2,3,0,0,0,0,0,0
1597469477704445440,1,4,2,3,0,0,0,0,0,0
1597469477816180991,1,4,2,3,0,0,0,0,0,0
1597469477928309584,1,4,2,3,0,0,0,0,0,0
1597469478040578966,1,4,2,3,0,0,0,0,0,0
1597469478152230172,1,4,2,3,0,0,0,0,0,0
1597469478264263511,1,4,2,3,0,0,0,0,0,0
1597469478376205236,1,4,2,3,0,0,0,0,0,0
1597469478488492842,1,4,2,3,0,0,0,0,0,0
1597469478599897754,1,4,2,3,0,0,0,0,0,0
1597469478712082305,1,4,2,3,0,0,0,0,0,0
1597469478824392177,1,4,2,3,0,0,0,0,0,0
1597469478935560480,1,4,2,3,0,0,0,0,0,0
1597469479048415289,1,4,2,3,0,0,0,0,0,0
1597469479159886493,1,4,2,3,0,0,0,0,0,0
1597469479272192761,1,4,2,3,0,0,0,0,0,0
1597469479384047725,1,4,2,3,0,0,0,0,0,0
1597469479495798746,1,4,2,3,0,0,0,0,0,0
