1598758935669949089,1,4,2,3,0,0,0,0,0,0
1598758935781823382,1,4,2,3,0,0,0,0,0,0
1598758935893108200,1,4,2,3,0,0,0,0,0,0
1598758935893134120,1,4,2,3,0,0,0,0,0,0
1598758936006013630,1,4,2,3,0,0,0,0,0,0
1598758936117885342,1,4,2,3,0,0,0,0,0,0
1598758936230005538,1,4,2,3,0,0,0,0,0,0
1598758936341855927,1,4,2,3,0,0,0,0,0,0
1598758936453781376,1,4,2,3,0,0,0,0,0,0
1598758936565773924,1,4,2,3,0,0,0,0,0,0
1598758936677765054,1,4,2,3,0,0,0,0,0,0
1598758936790054888,1,4,2,3,0,0,0,0,0,0
1598758936901390969,1,4,2,3,0,0,0,0,0,0
1598758937013484373,1,4,2,3,0,0,0,0,0,0
1598758937125426795,1,4,2,3,0,0,0,0,0,0
1598758937237296487,1,4,2,3,0,0,0,0,0,0
1598758937349410323,1,4,2,3,0,0,0,0,0,0
1598758937461366715,1,4,2,3,0,0,0,0,0,0
1598758937573834112,1,4,2,3,0,0,0,0,0,0
1598758937685887901,1,4,2,3,0,0,0,0,0,0
1598758937797708347,1,4,2,3,0,0,0,0,0,0
1598758937909997899,1,4,2,3,0,0,0,0,0,0
1598758938021017180,1,4,2,3,0,0,0,0,0,0
1598758938021047994,1,4,2,3,0,0,0,0,0,0
1598758938133906385,1,4,2,3,0,0,0,0,0,0
1598758938246018358,1,4,2,3,0,0,0,0,0,0
1598758938357841898,1,4,2,3,0,0,0,0,0,0
1598758938470240721,1,4,2,3,0,0,0,0,0,0
1598758938581835970,1,4,2,3,0,0,0,0,0,0
1598758938694195953,1,4,2,3,0,0,0,0,0,0
1598758938805003662,1,4,2,3,0,0,0,0,0,0
1598758938916967197,1,4,2,3,0,0,0,0,0,0
1598758939028972706,1,4,2,3,0,0,0,0,0,0
1598758939140992167,1,4,2,3,0,0,0,0,0,0
1598758939252953022,1,4,2,3,0,0,0,0,0,0
1598758939364984560,1,4,2,3,0,0,0,0,0,0
1598758939476976943,1,4,2,3,0,0,0,0,0,0
1598758939588904834,1,4,2,3,0,0,0,0,0,0
1598758939700896443,1,4,2,3,0,0,0,0,0,0
1598758939812922878,1,4,2,3,0,0,0,0,0,0
1598758939924897937,1,4,2,3,0,0,0,0,0,0
1598758940036938136,1,4,2,3,0,0,0,0,0,0
1598758940149771039,1,4,2,3,0,0,0,0,0,0
1598758940261205419,1,4,2,3,0,0,0,0,0,0
1598758940373767843,1,4,2,3,0,0,0,0,0,0
1598758940485956761,1,4,2,3,0,0,0,0,0,0
1598758940597639771,1,4,2,3,0,0,0,0,0,0
1598758940709584003,1,4,2,3,0,0,0,0,0,0
1598758940821456428,1,4,2,3,0,0,0,0,0,0
1598758940933355647,1,4,2,3,0,0,0,0,0,0
1598758941045933193,1,4,2,3,0,0,0,0,0,0
1598758941221717540,1,4,2,3,0,0,0,0,0,0
1598758941333563745,1,4,2,3,0,0,0,0,0,0
1598758941445635159,1,4,2,3,0,-6,34,66,37,77
