1597647675310612850,1,4,2,3,0,0,0,0,0,0
1597647675421931212,1,4,2,3,0,0,0,0,0,0
1597647675534398846,1,4,2,3,0,0,0,0,0,0
1597647675646148605,1,4,2,3,0,0,0,0,0,0
1597647675758615099,1,4,2,3,0,0,0,0,0,0
1597647675870450101,1,4,2,3,0,0,0,0,0,0
1597647675982437647,1,4,2,3,0,0,0,0,0,0
1597647676094530782,1,4,2,3,0,0,0,0,0,0
1597647676095716568,1,4,2,3,0,0,0,0,0,0
1597647676206552123,1,4,2,3,0,0,0,0,0,0
1597647676318418734,1,4,2,3,0,0,0,0,0,0
1597647676430518988,1,4,2,3,0,0,0,0,0,0
1597647676542562445,1,4,2,3,0,0,0,0,0,0
1597647676654353795,1,4,2,3,0,0,0,0,0,0
1597647676766418102,1,4,2,3,0,0,0,0,0,0
1597647676878043852,1,4,2,3,0,0,0,0,0,0
1597647676990456005,1,4,2,3,0,0,0,0,0,0
1597647677102461578,1,4,2,3,0,0,0,0,0,0
1597647677214556843,1,4,2,3,0,0,0,0,0,0
1597647677326795918,1,4,2,3,0,0,0,0,0,0
1597647677438402268,1,4,2,3,0,0,0,0,0,0
1597647677550493133,1,4,2,3,0,0,0,0,0,0
1597647677662667105,1,4,2,3,0,0,0,0,0,0
1597647677774337539,1,4,2,3,0,0,0,0,0,0
1597647677774556150,1,4,2,3,0,0,0,0,0,0
1597647677886606493,1,4,2,3,0,0,0,0,0,0
1597647677997734260,1,4,2,3,0,0,0,0,0,0
1597647678109662684,1,4,2,3,0,0,0,0,0,0
1597647678221714882,1,4,2,3,0,0,0,0,0,0
1597647678333684373,1,4,2,3,0,0,0,0,0,0
1597647678445707093,1,4,2,3,0,0,0,0,0,0
1597647678557670277,1,4,2,3,0,0,0,0,0,0
1597647678669643432,1,4,2,3,0,0,0,0,0,0
1597647678781669876,1,4,2,3,0,0,0,0,0,0
1597647678893662413,1,4,2,3,0,0,0,0,0,0
1597647679005640885,1,4,2,3,0,0,0,0,0,0
1597647679117618292,1,4,2,3,0,0,0,0,0,0
1597647679229605872,1,4,2,3,0,0,0,0,0,0
1597647679341580511,1,4,2,3,0,0,0,0,0,0
1597647679453579826,1,4,2,3,0,0,0,0,0,0
1597647679566354476,1,4,2,3,0,0,0,0,0,0
1597647679678437894,1,4,2,3,0,0,0,0,0,0
1597647679790343316,1,4,2,3,0,0,0,0,0,0
