1599400691974146252,one,1,-1411,0,-43
1599400692005865242,one,1,-1427,-6,-40
1599400692069812201,one,1,-1499,-55,-36
1599400692101769356,one,1,-1546,-75,-34
1599400692165826114,one,1,-1653,-100,-30
1599400692197787678,one,1,-1710,-107,-30
1599400692261868711,one,1,-1829,-114,-30
1599400692325356519,one,1,-1950,-118,-29
1599400692357423247,one,1,-2010,-118,-29
1599400692421751112,one,1,-2134,-121,-27
1599400692454535600,one,1,-2194,-121,-27
1599400692517215119,one,1,-2317,-120,-26
1599400692549377110,one,1,-2377,-120,-26
1599400692613740069,one,1,-2498,-120,-26
1599400692645659230,one,1,-2559,-120,-26
1599400692709671654,one,1,-2679,-120,-27
1599400692773647453,one,1,-2800,-119,-27
1599400692805818159,one,1,-2860,-119,-27
1599400692869685368,one,1,-2980,-120,-27
1599400692901825296,one,1,-3041,-120,-26
1599400692965627537,one,1,-3164,-120,-26
1599400692997716724,one,1,-3224,-121,-26
1599400693061724059,one,1,-3345,-121,-25
1599400693125711715,one,1,-3466,-119,-25
1599400693157647136,one,1,-3526,-119,-26
1599400693221750105,one,1,-3645,-119,-26
1599400693253777440,one,1,-3706,-119,-27
1599400693317831394,one,1,-3825,-119,-27
1599400693349681208,one,1,-3887,-119,-27
1599400693413665338,one,1,-4006,-119,-27
1599400693445632359,one,1,-4068,-120,-27
1599400693509754603,one,1,-4191,-120,-26
1599400693573681271,one,1,-4314,-120,-26
1599400693605627229,one,1,-4375,-120,-26
1599400693669938105,one,1,-4494,-119,-26
1599400693701777606,one,1,-4554,-119,-26
1599400693765556461,one,1,-4675,-119,-26
1599400693797703269,one,1,-4734,-119,-27
1599400693861811785,one,1,-4855,-119,-27
1599400693925532143,one,1,-4975,-119,-27
1599400693957492225,one,1,-5034,-119,-27
1599400694022067927,one,1,-5158,-120,-27
1599400694053720473,one,1,-5218,-120,-26
1599400694117423349,one,1,-5338,-120,-26
1599400694149454672,one,1,-5399,-120,-27
1599400694213536494,one,1,-5519,-119,-27
1599400694245675778,one,1,-5580,-119,-26
1599400694309555721,one,1,-5700,-119,-27
1599400694373813607,one,1,-5821,-119,-27
1599400694405730288,one,1,-5881,-119,-27
1599400694469653623,one,1,-6003,-119,-28
1599400694501400108,one,1,-6066,-119,-28
1599400694565189470,one,1,-6186,-120,-28
1599400694597693311,one,1,-6247,-120,-27
1599400694661877923,one,1,-6370,-121,-27
1599400694725788341,one,1,-6491,-121,-26
1599400694757559728,one,1,-6551,-120,-26
1599400694821584937,one,1,-6673,-120,-26
1599400694853694655,one,1,-6734,-120,-26
