1599398567066603966,one,1,-2536,-5,-34
1599398567162436947,one,1,-2637,-65,-22
1599398567258513725,one,1,-2775,-90,-19
1599398567386381993,one,1,-2974,-99,-17
1599398567482559739,one,1,-3125,-99,-17
1599398567578578261,one,1,-3276,-100,-16
1599398567674523407,one,1,-3427,-99,-17
1599398567770546295,one,1,-3578,-99,-17
1599398567866518108,one,1,-3728,-99,-17
1599398567962522987,one,1,-3880,-99,-17
1599398568058524852,one,1,-4031,-100,-16
1599398568186356061,one,1,-4236,-100,-16
1599398568282409035,one,1,-4387,-100,-17
1599398568378405000,one,1,-4538,-99,-16
1599398568474345420,one,1,-4688,-99,-17
1599398568570665770,one,1,-4839,-99,-17
1599398568666687407,one,1,-4987,-99,-17
1599398568762394495,one,1,-5140,-99,-17
1599398568858513710,one,1,-5291,-100,-17
1599398568986423761,one,1,-5493,-99,-17
1599398569081832240,one,1,-5643,-99,-18
1599398569178369725,one,1,-5796,-99,-18
1599398569274298204,one,1,-5947,-99,-18
1599398569370270900,one,1,-6099,-99,-17
1599398569466597416,one,1,-6252,-100,-17
1599398569562382109,one,1,-6405,-100,-17
1599398569658492978,one,1,-6557,-100,-16
1599398569786380315,one,1,-6760,-100,-17
1599398569882414944,one,1,-6911,-100,-17
1599398569978289203,one,1,-7061,-99,-17
1599398570074390415,one,1,-7212,-100,-16
1599398570170358105,one,1,-7365,-100,-16
1599398570266322696,one,1,-7517,-100,-16
1599398570362181362,one,1,-7667,-100,-16
1599398570458220238,one,1,-7817,-99,-16
1599398570586151792,one,1,-8019,-99,-17
1599398570682123673,one,1,-8170,-100,-16
1599398570778186490,one,1,-8325,-100,-17
1599398570874108959,one,1,-8476,-100,-17
1599398570970191221,one,1,-8626,-100,-17
1599398571066284202,one,1,-8777,-100,-17
1599398571162365463,one,1,-8928,-99,-18
1599398571258349379,one,1,-9076,-99,-17
1599398571386259821,one,1,-9278,-99,-18
1599398571482228970,one,1,-9428,-99,-17
1599398571578332486,one,1,-9580,-99,-18
1599398571674074910,one,1,-9733,-99,-17
1599398571770185634,one,1,-9883,-99,-17
1599398571866077066,one,1,-10036,-99,-18
1599398571962256833,one,1,-10186,-99,-17
1599398572058334617,one,1,-10338,-99,-18
1599398572186217794,one,1,-10542,-100,-17
1599398572282176854,one,1,-10696,-100,-16
1599398572378176209,one,1,-10847,-100,-17
1599398572474054478,one,1,-10998,-100,-15
1599398572570123539,one,1,-11148,-99,-16
1599398572666130514,one,1,-11298,-99,-16
1599398572762099799,one,1,-11451,-100,-15
1599398572858224065,one,1,-11603,-100,-16
1599398572986188736,one,1,-11805,-100,-16
1599398573082345123,one,1,-11955,-100,-16
1599398573178040181,one,1,-12107,-99,-16
1599398573274125788,one,1,-12256,-99,-16
1599398573369956839,one,1,-12410,-99,-17
1599398573466040546,one,1,-12562,-100,-16
1599398573561949520,one,1,-12712,-100,-17
1599398573658033089,one,1,-12865,-100,-17
1599398573786174624,one,1,-13066,-99,-16
1599398573882030633,one,1,-13214,-99,-17
1599398573978030643,one,1,-13366,-99,-17
1599398574074067636,one,1,-13516,-99,-16
1599398574170214876,one,1,-13668,-99,-17
1599398574265908903,one,1,-13820,-99,-17
1599398574361899214,one,1,-13971,-99,-17
1599398574457986716,one,1,-14125,-99,-18
1599398574585895214,one,1,-14325,-99,-18
1599398574681911576,one,1,-14476,-99,-18
1599398574777844526,one,1,-14629,-99,-17
1599398574873906729,one,1,-14783,-100,-17
1599398574969849604,one,1,-14936,-100,-17
1599398575066083775,one,1,-15088,-100,-17
1599398575161760460,one,1,-15238,-99,-17
1599398575257878157,one,1,-15389,-99,-17
1599398575385831726,one,1,-15589,-99,-17
1599398575482025482,one,1,-15741,-99,-17
1599398575577848000,one,1,-15893,-99,-17
1599398575673870730,one,1,-16045,-100,-17
1599398575769876050,one,1,-16197,-100,-16
1599398575865834431,one,1,-16347,-99,-16
1599398575961949653,one,1,-16500,-99,-17
1599398576057882236,one,1,-16651,-99,-17
1599398576185746732,one,1,-16852,-99,-17
1599398576281776798,one,1,-17004,-100,-17
1599398576378011905,one,1,-17156,-100,-17
1599398576473780457,one,1,-17305,-99,-18
1599398576569774848,one,1,-17456,-99,-17
1599398576665619523,one,1,-17606,-99,-16
