1601108909216188188,1,4,2,3,0,0,0,0,0,0
1601108909328149510,1,4,2,3,0,0,0,0,0,0
1601108909440276275,1,4,2,3,0,0,0,0,0,0
1601108909552000174,1,4,2,3,0,0,0,0,0,0
1601108909664540941,1,4,2,3,0,0,0,0,0,0
1601108909776044465,1,4,2,3,0,0,0,0,0,0
1601108909888790545,1,4,2,3,0,0,0,0,0,0
1601108910000736864,1,4,2,3,0,0,0,0,0,0
1601108910112705484,1,4,2,3,0,0,0,0,0,0
1601108910224753389,1,4,2,3,0,0,0,0,0,0
1601108910336608123,1,4,2,3,0,0,0,0,0,0
1601108910448665272,1,4,2,3,0,0,0,0,0,0
1601108910560608913,1,4,2,3,0,0,0,0,0,0
1601108910672686036,1,4,2,3,0,0,0,0,0,0
1601108910784658549,1,4,2,3,0,0,0,0,0,0
1601108910896663257,1,4,2,3,0,0,0,0,0,0
1601108911008173165,1,4,2,3,0,0,0,0,0,0
1601108911120622436,1,4,2,3,0,0,0,0,0,0
1601108911232170763,1,4,2,3,0,0,0,0,0,0
1601108911343982751,1,4,2,3,0,0,0,0,0,0
1601108911455856760,1,4,2,3,0,0,0,0,0,0
1601108911567881812,1,4,2,3,0,0,0,0,0,0
1601108911679832128,1,4,2,3,0,0,0,0,0,0
1601108911791807396,1,4,2,3,0,0,0,0,0,0
1601108911903892444,1,4,2,3,0,0,0,0,0,0
1601108912015798012,1,4,2,3,0,0,0,0,0,0
1601108912127872942,1,4,2,3,0,0,0,0,0,0
1601108912239839513,1,4,2,3,0,0,0,0,0,0
1601108912351797257,1,4,2,3,0,0,0,0,0,0
1601108912463794745,1,4,2,3,0,0,0,0,0,0
1601108912576712846,1,4,2,3,0,0,0,0,0,0
1601108912688536165,1,4,2,3,0,0,0,0,0,0
1601108912800701457,1,4,2,3,0,0,0,0,0,0
1601108912912607859,1,4,2,3,0,0,0,0,0,0
1601108913024619456,1,4,2,3,0,0,0,0,0,0
1601108913137546432,1,4,2,3,0,0,0,0,0,0
1601108913248459610,1,4,2,3,0,0,0,0,0,0
1601108913360598954,1,4,2,3,0,0,0,0,0,0
1601108913471695407,1,4,2,3,0,0,0,0,0,0
1601108913632586289,1,4,2,3,0,0,0,0,0,0
1601108913744730928,1,4,2,3,0,0,0,0,0,0
1601108913856444496,1,4,2,3,0,0,0,0,0,0
1601108913968544961,1,4,2,3,0,0,0,0,0,0
1601108914080527692,1,4,2,3,0,-14,-16,7,-33,5
1601108914192548557,1,4,2,3,0,-55,-40,4,-80,-24
1601108914304532353,1,4,2,3,0,-55,-40,4,-80,-24
1601108914416511245,1,4,2,3,0,-109,-51,-26,-89,-109
1601108914528544658,1,4,2,3,0,-175,-58,-68,-88,-222
1601108914640446301,1,4,2,3,0,-175,-58,-68,-88,-222
