1586675152495423187,1,2,0,2048,2048,2048
1586675152559501332,1,2,0,2048,2048,2048
1586675152687780099,1,2,0,2048,2048,2048
1586675152751756801,1,2,0,2048,2048,2048
1586675152879983322,1,2,0,2048,2048,2048
1586675153008066051,1,2,0,2048,2048,2048
1586675153071179390,1,2,0,2048,2048,2048
1586675153200217842,1,2,0,2048,2048,2048
1586675153263675513,1,2,0,2048,2048,2048
1586675153391702737,1,2,0,2048,2048,2048
1586675153455750216,1,2,0,2048,2048,2048
1586675153583809256,1,2,0,2048,2048,2048
1586675153647841084,1,2,0,2048,2048,2048
1586675153775721765,1,2,0,2048,2048,2048
1586675153903801871,1,2,0,2048,2048,2048
1586675153967630425,1,2,0,2048,2048,2048
1586675154095632610,1,2,0,2048,2048,2048
1586675154159787282,1,2,0,2048,2048,2048
1586675154287815866,1,2,0,2048,2048,2048
1586675154351798200,1,2,0,2048,2048,2048
1586675154479644907,1,2,0,2048,2048,2048
1586675154607648685,1,2,0,2048,2048,2048
1586675154671627503,1,2,0,2048,2048,2048
1586675154799648969,1,2,0,2048,2048,2048
1586675154863642353,1,2,0,2048,2048,2048
1586675154991604337,1,2,0,2048,2048,2048
1586675155055524679,1,2,0,2048,2048,2048
1586675155183598344,1,2,0,2048,2048,2048
1586675155247723120,1,2,0,2048,2048,2048
1586675155375798354,1,2,0,2048,2048,2048
1586675155503480914,1,2,0,2048,2048,2048
1586675155567609800,1,2,0,2048,2048,2048
1586675155695052362,1,2,0,2048,2048,2048
1586675155759041493,1,2,0,2048,2048,2048
1586675155886940653,1,2,0,2048,2048,2048
1586675155950922656,1,2,0,2048,2048,2048
1586675156078938012,1,2,0,2048,2048,2048
1586675156206923593,1,2,0,2048,2048,2048
1586675156270902944,1,2,0,2048,2048,2048
1586675156398933495,1,2,0,2048,2048,2048
1586675156462907907,1,2,0,2048,2048,2048
1586675156590907781,1,2,0,2048,2048,2048
1586675156654867478,1,2,0,2048,2048,2048
1586675156782914876,1,2,0,2048,2048,2048
1586675156847854255,1,2,0,2048,2048,2048
1586675156975600333,1,2,0,2048,2048,2048
1586675157103461567,1,2,0,2048,2048,2048
1586675157167482382,1,2,0,2048,2048,2048
1586675157295597117,1,2,0,2048,2048,2048
1586675157359480458,1,2,0,2048,2048,2048
1586675157487576645,1,2,0,2048,2048,2048
1586675157551517516,1,2,0,2048,2048,2048
1586675157679378688,1,2,0,2048,2048,2048
1586675157807621596,1,2,0,2048,2048,2048
1586675157951026716,1,2,0,2048,2054,2061
1586675158015423287,1,2,0,2048,2048,2048
1586675158079621214,1,2,0,2048,2048,2048
1586675158207471803,1,2,0,2129,2137,2051
1586675158271547346,1,2,0,2204,2219,2061
1586675158399494881,1,2,0,2271,2291,2078
1586675158463631013,1,2,0,2271,2291,2078
1586675158591378637,1,2,0,2330,2354,2100
1586675158655371780,1,2,0,2382,2408,2127
1586675158783413299,1,2,0,2425,2453,2157
1586675158847413447,1,2,0,2425,2453,2157
1586675158975403987,1,2,0,2461,2489,2189
1586675159103405010,1,2,0,2490,2518,2221
1586675159167598870,1,2,0,2513,2540,2252
1586675159295490238,1,2,0,2531,2556,2282
1586675159359434980,1,2,0,2531,2556,2282
1586675159487395861,1,2,0,2544,2567,2308
1586675159551383747,1,2,0,2554,2575,2331
1586675159679401435,1,2,0,2560,2580,2349
1586675159807421471,1,2,0,2565,2583,2361
1586675159871383373,1,2,0,2565,2583,2361
1586675159999443417,1,2,0,2567,2585,2368
1586675160063423629,1,2,0,2567,2585,2370
1586675160191385996,1,2,0,2566,2584,2365
1586675160255336164,1,2,0,2566,2584,2365
1586675160383277591,1,2,0,2562,2582,2355
1586675160447346188,1,2,0,2557,2577,2339
1586675160575213183,1,2,0,2549,2571,2318
1586675160703323050,1,2,0,2537,2561,2293
1586675160767229354,1,2,0,2537,2561,2293
1586675160895380656,1,2,0,2521,2547,2265
1586675160959379468,1,2,0,2501,2528,2234
1586675161087279748,1,2,0,2474,2502,2202
1586675161151276728,1,2,0,2474,2502,2202
1586675161279319033,1,2,0,2441,2469,2170
1586675161407338324,1,2,0,2401,2428,2139
1586675161471289877,1,2,0,2353,2378,2111
1586675161599400651,1,2,0,2297,2319,2087
1586675161663214732,1,2,0,2297,2319,2087
1586675161790693850,1,2,0,2233,2250,2068
1586675161855378895,1,2,0,2161,2172,2055
1586675161983343695,1,2,0,2082,2086,2048
1586675162047387978,1,2,0,2082,2086,2048
1586675162175481989,1,2,0,1997,1992,2049
1586675162303388170,1,2,0,1906,1891,2056
1586675162367196093,1,2,0,1812,1785,2070
