1587089341047242556,1,2,0,2048,2048,2048
1587089341111429279,1,2,0,2048,2048,2048
1587089341239196608,1,2,0,2048,2048,2048
1587089341303275644,1,2,0,2048,2048,2048
1587089341431164244,1,2,0,2048,2048,2048
1587089341495207085,1,2,0,2048,2048,2048
1587089341623858103,1,2,0,2048,2048,2048
1587089341751420659,1,2,0,2048,2048,2048
1587089341815142824,1,2,0,2048,2048,2048
1587089341942535700,1,2,0,2048,2048,2048
1587089342007006837,1,2,0,2048,2048,2048
1587089342134800210,1,2,0,2048,2048,2048
1587089342198905682,1,2,0,2048,2048,2048
1587089342327034482,1,2,0,2048,2048,2048
1587089342455202279,1,2,0,2048,2048,2048
1587089342519165733,1,2,0,2048,2048,2048
1587089342647088560,1,2,0,2048,2048,2048
1587089342711059275,1,2,0,2048,2048,2048
1587089342838948448,1,2,0,2048,2048,2048
1587089342903024144,1,2,0,2048,2048,2048
1587089343031017668,1,2,0,2048,2048,2048
1587089343095493823,1,2,0,2048,2048,2048
1587089343222945414,1,2,0,2048,2048,2048
1587089343351019053,1,2,0,2048,2048,2048
1587089343414906621,1,2,0,2048,2048,2048
1587089343542882466,1,2,0,2048,2048,2048
1587089343606954123,1,2,0,2048,2048,2048
1587089343734445779,1,2,0,2048,2048,2048
1587089343798320963,1,2,0,2048,2048,2048
1587089343926334050,1,2,0,2048,2048,2048
1587089344054448380,1,2,0,2048,2048,2048
1587089344118353457,1,2,0,2048,2048,2048
1587089344246344910,1,2,0,2048,2048,2048
1587089344310306017,1,2,0,2048,2048,2048
1587089344438294585,1,2,0,2048,2048,2048
1587089344502240541,1,2,0,2048,2048,2048
1587089344630303498,1,2,0,2048,2048,2048
1587089344694291818,1,2,0,2048,2048,2048
1587089344823017243,1,2,0,2048,2048,2048
1587089344950877066,1,2,0,2048,2048,2048
1587089345014996118,1,2,0,2048,2048,2048
1587089345142879589,1,2,0,2048,2048,2048
1587089345207032884,1,2,0,2048,2048,2048
1587089345335132159,1,2,0,2048,2048,2048
1587089345399008922,1,2,0,2048,2048,2048
1587089345526997080,1,2,0,2048,2048,2048
1587089345654891329,1,2,0,2048,2048,2048
1587089345718769602,1,2,0,2048,2048,2048
1587089345862361571,1,2,0,2066,2069,2049
1587089345926800013,1,2,0,2065,2068,2049
1587089346055197313,1,2,0,2065,2068,2048
1587089346118802732,1,2,0,2065,2068,2048
1587089346246852947,1,2,0,2065,2068,2048
1587089346310917539,1,2,0,2065,2068,2048
1587089346438787016,1,2,0,2065,2068,2048
1587089346502839965,1,2,0,2065,2068,2048
1587089346630934469,1,2,0,2064,2067,2048
1587089346694953769,1,2,0,2064,2067,2048
1587089346823502562,1,2,0,2064,2066,2048
1587089346950879101,1,2,0,2063,2066,2048
1587089347014880293,1,2,0,2063,2065,2048
1587089347142832686,1,2,0,2062,2064,2048
1587089347206809564,1,2,0,2061,2064,2048
1587089347334745956,1,2,0,2060,2062,2048
1587089347398734178,1,2,0,2060,2062,2048
1587089347526761948,1,2,0,2059,2061,2048
1587089347654965980,1,2,0,2058,2059,2048
1587089347718795619,1,2,0,2057,2059,2048
1587089347846753822,1,2,0,2056,2057,2048
1587089347911065566,1,2,0,2055,2057,2048
1587089348038722983,1,2,0,2054,2055,2048
1587089348102764259,1,2,0,2054,2055,2048
1587089348230693628,1,2,0,2053,2054,2048
1587089348294719646,1,2,0,2052,2053,2048
1587089348422737205,1,2,0,2051,2052,2048
1587089348550792050,1,2,0,2050,2051,2048
1587089348614596267,1,2,0,2050,2050,2048
1587089348742646393,1,2,0,2049,2050,2048
1587089348806587258,1,2,0,2049,2049,2048
1587089348934634405,1,2,0,2049,2049,2048
1587089348998747354,1,2,0,2048,2048,2048
1587089349126930634,1,2,0,2048,2048,2048
1587089349254667088,1,2,0,2048,2048,2048
1587089349318609280,1,2,0,2048,2048,2048
1587089349446542081,1,2,0,2048,2048,2048
1587089349510654552,1,2,0,2048,2048,2048
1587089349638776575,1,2,0,2048,2048,2048
1587089349702799163,1,2,0,2048,2048,2048
1587089349830951482,1,2,0,2048,2048,2048
1587089349894699810,1,2,0,2048,2048,2048
1587089350022689930,1,2,0,2053,2053,2053
1587089350150648608,1,2,0,2065,2065,2065
1587089350214646088,1,2,0,2075,2075,2075
1587089350342614596,1,2,0,2102,2102,2102
1587089350406592131,1,2,0,2120,2120,2120
1587089350534536216,1,2,0,2166,2166,2166
1587089350598618076,1,2,0,2194,2194,2194
1587089350726698154,1,2,0,2259,2259,2259
1587089350854545606,1,2,0,2338,2338,2338
1587089350918610011,1,2,0,2381,2381,2381
1587089351046638975,1,2,0,2477,2477,2477
1587089351110609988,1,2,0,2529,2529,2529
1587089351238614008,1,2,0,2639,2639,2639
1587089351302639294,1,2,0,2697,2697,2697
1587089351430562991,1,2,0,2818,2818,2818
1587089351494757236,1,2,0,2880,2880,2880
1587089351622655670,1,2,0,3007,3007,3007
1587089351750573284,1,2,0,3135,3135,3135
1587089351814493182,1,2,0,3199,3199,3199
1587089351942559556,1,2,0,3324,3324,3324
1587089352006462383,1,2,0,3385,3385,3385
1587089352134542805,1,2,0,3503,3503,3503
1587089352198455659,1,2,0,3559,3559,3559
1587089352326464965,1,2,0,3665,3665,3665
1587089352454453074,1,2,0,3761,3761,3761
1587089352518389176,1,2,0,3804,3804,3804
1587089352646378373,1,2,0,3883,3883,3883
1587089352710507262,1,2,0,3917,3917,3917
1587089352838713100,1,2,0,3976,3976,3976
1587089352901988268,1,2,0,4000,4000,4000
1587089353030272882,1,2,0,4040,4040,4040
1587089353094517500,1,2,0,4055,4055,4055
1587089353222649430,1,2,0,4077,4077,4077
1587089353350504185,1,2,0,4089,4089,4089
1587089353413819298,1,2,0,4092,4092,4092
1587089353542304081,1,2,0,4094,4094,4094
1587089353606382463,1,2,0,4094,4094,4094
1587089353734555369,1,2,0,4094,4094,4094
1587089353798492082,1,2,0,4094,4094,4094
1587089353926659058,1,2,0,4091,4091,4091
1587089354054536201,1,2,0,4084,4084,4084
1587089354118459571,1,2,0,4078,4078,4078
1587089354246339891,1,2,0,4061,4061,4061
1587089354310321156,1,2,0,4049,4049,4049
1587089354438362268,1,2,0,4020,4020,4020
1587089354502322595,1,2,0,4003,4003,4003
1587089354630289125,1,2,0,3961,3961,3961
1587089354694301252,1,2,0,3936,3936,3936
1587089354822310436,1,2,0,3881,3881,3881
1587089354950360536,1,2,0,3816,3816,3816
1587089355014331670,1,2,0,3781,3781,3781
1587089355142203829,1,2,0,3705,3705,3705
1587089355206309535,1,2,0,3665,3665,3665
1587089355334320360,1,2,0,3579,3579,3579
1587089355398244998,1,2,0,3533,3533,3533
1587089355526311577,1,2,0,3439,3439,3439
1587089355654343742,1,2,0,3341,3341,3341
1587089355718343439,1,2,0,3291,3291,3291
1587089355846360015,1,2,0,3189,3189,3189
1587089355910291972,1,2,0,3138,3138,3138
1587089356038329411,1,2,0,3035,3035,3035
1587089356102484686,1,2,0,2983,2983,2983
1587089356230234549,1,2,0,2881,2881,2881
1587089356294283761,1,2,0,2831,2831,2831
1587089356422292715,1,2,0,2733,2733,2733
1587089356550150447,1,2,0,2637,2637,2637
1587089356614127752,1,2,0,2591,2591,2591
1587089356742179989,1,2,0,2501,2501,2501
1587089356806214140,1,2,0,2458,2458,2458
1587089356934310144,1,2,0,2375,2375,2375
1587089356998267425,1,2,0,2336,2336,2336
1587089357126202116,1,2,0,2259,2259,2259
1587089357254285737,1,2,0,2186,2186,2186
1587089357318194234,1,2,0,2151,2151,2151
1587089357446173002,1,2,0,2082,2082,2082
1587089357510162371,1,2,0,2048,2048,2048
1587089357638190347,1,2,0,2013,2013,2013
1587089357702131722,1,2,0,1979,1979,1979
1587089357830122110,1,2,0,1909,1909,1909
1587089357894358527,1,2,0,1873,1873,1873
1587089358022235414,1,2,0,1798,1798,1798
1587089358150166751,1,2,0,1720,1720,1720
1587089358214367568,1,2,0,1679,1679,1679
1587089358342097790,1,2,0,1594,1594,1594
1587089358406132524,1,2,0,1549,1549,1549
1587089358534074645,1,2,0,1458,1458,1458
1587089358598048847,1,2,0,1411,1411,1411
1587089358726196851,1,2,0,1313,1313,1313
1587089358854163329,1,2,0,1214,1214,1214
1587089358918097409,1,2,0,1163,1163,1163
1587089359045990716,1,2,0,1060,1060,1060
1587089359110182932,1,2,0,1009,1009,1009
1587089359238157013,1,2,0,906,906,906
1587089359302048722,1,2,0,855,855,855
1587089359430005140,1,2,0,754,754,754
1587089359494067248,1,2,0,704,704,704
1587089359622014486,1,2,0,608,608,608
1587089359749978345,1,2,0,516,516,516
1587089359813975191,1,2,0,473,473,473
1587089359941400780,1,2,0,390,390,390
1587089360006337288,1,2,0,351,351,351
1587089360134027764,1,2,0,279,279,279
1587089360198079489,1,2,0,245,245,245
1587089360326071437,1,2,0,186,186,186
1587089360454058871,1,2,0,134,134,134
1587089360517981460,1,2,0,112,112,112
1587089360646041989,1,2,0,75,75,75
1587089360709958644,1,2,0,59,59,59
1587089360838033209,1,2,0,34,34,34
1587089360901993556,1,2,0,25,25,25
1587089361029970023,1,2,0,11,11,11
1587089361093910679,1,2,0,7,7,7
1587089361221972692,1,2,0,2,2,2
1587089361349934477,1,2,0,1,1,1
1587089361413946487,1,2,0,1,1,1
1587089361541964985,1,2,0,1,1,1
1587089361606111900,1,2,0,1,1,1
1587089361733918670,1,2,0,4,4,4
1587089361797957938,1,2,0,7,7,7
1587089361925892811,1,2,0,17,17,17
1587089362054053085,1,2,0,34,34,34
1587089362118014458,1,2,0,46,46,46
1587089362246172514,1,2,0,75,75,75
1587089362310003874,1,2,0,92,92,92
1587089362437948770,1,2,0,134,134,134
1587089362501825534,1,2,0,159,159,159
1587089362629949696,1,2,0,214,214,214
1587089362694064084,1,2,0,245,245,245
1587089362821858096,1,2,0,314,314,314
1587089362949831321,1,2,0,390,390,390
1587089363013856004,1,2,0,430,430,430
1587089363141852847,1,2,0,516,516,516
1587089363205929719,1,2,0,562,562,562
1587089363333812173,1,2,0,656,656,656
1587089363397848248,1,2,0,704,704,704
1587089363525787849,1,2,0,804,804,804
1587089363653905795,1,2,0,906,906,906
1587089363717833952,1,2,0,957,957,957
1587089363845703030,1,2,0,1060,1060,1060
1587089363909833954,1,2,0,1112,1112,1112
1587089364037872692,1,2,0,1214,1214,1214
1587089364101878196,1,2,0,1264,1264,1264
1587089364229905864,1,2,0,1362,1362,1362
1587089364293846044,1,2,0,1411,1411,1411
1587089364421902256,1,2,0,1504,1504,1504
1587089364549762499,1,2,0,1594,1594,1594
1587089364613706836,1,2,0,1637,1637,1637
