1586434295012173425,1,2,0,2048,2048,2048
1586434295076149900,1,2,0,2048,2048,2048
1586434295204670809,1,2,0,2048,2048,2048
1586434295268378174,1,2,0,2048,2048,2048
1586434295396096793,1,2,0,2048,2048,2048
1586434295460189295,1,2,0,2048,2048,2048
1586434295588240943,1,2,0,2048,2048,2048
1586434295716574813,1,2,0,2048,2048,2048
1586434295779728641,1,2,0,2048,2048,2048
1586434295908168186,1,2,0,2048,2048,2048
1586434295972115696,1,2,0,2048,2048,2048
1586434296100181395,1,2,0,2048,2048,2048
1586434296164152003,1,2,0,2048,2048,2048
1586434296292206649,1,2,0,2048,2048,2048
1586434296356827939,1,2,0,2048,2048,2048
1586434296484161260,1,2,0,2048,2048,2048
1586434296612285960,1,2,0,2048,2048,2048
1586434296676229204,1,2,0,2048,2048,2048
1586434296804135509,1,2,0,2048,2048,2048
1586434296868194375,1,2,0,2048,2048,2048
1586434296996235050,1,2,0,2048,2048,2048
1586434297060234586,1,2,0,2048,2048,2048
1586434297188313115,1,2,0,2048,2048,2048
1586434297316294944,1,2,0,2048,2048,2048
1586434297379737383,1,2,0,2048,2048,2048
1586434297507698347,1,2,0,2048,2048,2048
1586434297571669393,1,2,0,2048,2048,2048
1586434297699702370,1,2,0,2048,2048,2048
1586434297763640866,1,2,0,2048,2048,2048
1586434297891692215,1,2,0,2048,2048,2048
1586434297955675418,1,2,0,2048,2048,2048
1586434298083641823,1,2,0,2048,2048,2048
1586434298211718047,1,2,0,2048,2048,2048
1586434298275722538,1,2,0,2048,2048,2048
1586434298403675256,1,2,0,2048,2048,2048
1586434298467999605,1,2,0,2048,2048,2048
1586434298596309730,1,2,0,2048,2048,2048
1586434298660239059,1,2,0,2048,2048,2048
1586434298788348014,1,2,0,2048,2048,2048
1586434298916343395,1,2,0,2048,2048,2048
1586434298980423815,1,2,0,2048,2048,2048
1586434299108337626,1,2,0,2048,2048,2048
1586434299172308747,1,2,0,2048,2048,2048
1586434299300230909,1,2,0,2048,2048,2048
1586434299364187864,1,2,0,2048,2048,2048
1586434299571854800,1,2,0,2089,2090,2083
1586434299636418298,1,2,0,2088,2089,2082
1586434299699963385,1,2,0,2088,2089,2082
1586434299764130820,1,2,0,2088,2089,2082
1586434299892136121,1,2,0,2088,2089,2082
1586434299956186395,1,2,0,2088,2089,2082
1586434300084792383,1,2,0,2088,2089,2082
1586434300212374940,1,2,0,2087,2088,2081
1586434300276288174,1,2,0,2087,2088,2081
1586434300404336730,1,2,0,2086,2086,2080
1586434300468202336,1,2,0,2085,2086,2079
1586434300596549292,1,2,0,2084,2084,2078
1586434300660704611,1,2,0,2083,2084,2078
1586434300788970994,1,2,0,2081,2082,2076
1586434300916168282,1,2,0,2079,2080,2074
1586434300980214553,1,2,0,2078,2079,2073
1586434301108435674,1,2,0,2075,2076,2071
1586434301172591090,1,2,0,2074,2075,2070
1586434301300208564,1,2,0,2072,2072,2068
1586434301364067508,1,2,0,2071,2071,2067
1586434301491803210,1,2,0,2068,2069,2065
1586434301555987024,1,2,0,2067,2067,2064
1586434301683858748,1,2,0,2064,2065,2062
1586434301812549915,1,2,0,2062,2062,2060
1586434301875786544,1,2,0,2061,2061,2059
1586434302004000268,1,2,0,2058,2058,2057
1586434302068112943,1,2,0,2057,2057,2056
1586434302195857284,1,2,0,2055,2055,2054
1586434302260658528,1,2,0,2054,2054,2053
1586434302387964810,1,2,0,2052,2053,2052
1586434302515843730,1,2,0,2051,2051,2051
1586434302579913474,1,2,0,2050,2051,2050
1586434302707901535,1,2,0,2049,2049,2049
1586434302771951615,1,2,0,2049,2049,2049
1586434302900816958,1,2,0,2048,2048,2048
1586434302963925300,1,2,0,2048,2048,2048
1586434303091843715,1,2,0,2048,2048,2048
1586434303155902640,1,2,0,2048,2048,2048
1586434303284648454,1,2,0,2048,2048,2048
1586434303412061843,1,2,0,2048,2048,2048
1586434303476232507,1,2,0,2048,2048,2048
1586434303604423352,1,2,0,2048,2048,2048
1586434303668363431,1,2,0,2050,2050,2050
1586434303796704079,1,2,0,2058,2058,2058
1586434303860561126,1,2,0,2065,2065,2065
1586434303988641970,1,2,0,2087,2087,2087
1586434304116648985,1,2,0,2120,2120,2120
1586434304181232112,1,2,0,2141,2141,2141
1586434304308771474,1,2,0,2194,2194,2194
1586434304372732102,1,2,0,2225,2225,2225
1586434304501154398,1,2,0,2297,2297,2297
1586434304564730385,1,2,0,2338,2338,2338
1586434304692719615,1,2,0,2428,2428,2428
1586434304756705533,1,2,0,2477,2477,2477
1586434304884715626,1,2,0,2583,2583,2583
1586434305012591999,1,2,0,2697,2697,2697
1586434305076632361,1,2,0,2757,2757,2757
1586434305204134240,1,2,0,2880,2880,2880
1586434305268513495,1,2,0,2943,2943,2943
1586434305396926747,1,2,0,3071,3071,3071
1586434305460961406,1,2,0,3135,3135,3135
1586434305588865261,1,2,0,3262,3262,3262
1586434305716532143,1,2,0,3385,3385,3385
1586434305780396744,1,2,0,3445,3445,3445
1586434305908662548,1,2,0,3559,3559,3559
1586434305972697387,1,2,0,3613,3613,3613
1586434306100737561,1,2,0,3714,3714,3714
1586434306164682393,1,2,0,3761,3761,3761
1586434306292576580,1,2,0,3845,3845,3845
1586434306356643208,1,2,0,3883,3883,3883
1586434306484689826,1,2,0,3948,3948,3948
1586434306612615872,1,2,0,4000,4000,4000
1586434306676691567,1,2,0,4022,4022,4022
1586434306804700170,1,2,0,4055,4055,4055
1586434306868956222,1,2,0,4067,4067,4067
1586434306996912278,1,2,0,4084,4084,4084
1586434307060838060,1,2,0,4089,4089,4089
1586434307188926494,1,2,0,4094,4094,4094
1586434307316873463,1,2,0,4094,4094,4094
1586434307380960752,1,2,0,4094,4094,4094
