1587086675205799520,first,1,2062,0,0,second,2,2065,0,0,zero,0,2050,0,0
1587086675269750926,first,1,2063,0,0,second,2,2065,0,0,zero,0,2050,0,0
1587086675397929100,first,1,2062,0,0,second,2,2065,0,0,zero,0,2050,0,0
1587086675462159023,first,1,2062,0,0,second,2,2065,0,0,zero,0,2050,0,0
1587086675589611021,first,1,2062,0,0,second,2,2065,0,0,zero,0,2051,0,0
1587086675653868171,first,1,2062,0,0,second,2,2065,0,0,zero,0,2050,0,0
1587086675782347322,first,1,2062,0,0,second,2,2064,0,0,zero,0,2050,0,0
1587086675910246862,first,1,2062,0,0,second,2,2065,0,0,zero,0,2050,0,0
1587086675973633763,first,1,2062,0,0,second,2,2065,0,0,zero,0,2050,0,0
1587086676101878176,first,1,2062,0,0,second,2,2065,0,0,zero,0,2051,0,0
1587086676166097104,first,1,2062,0,0,second,2,2065,0,0,zero,0,2050,0,0
1587086676294047706,first,1,2062,0,0,second,2,2065,0,0,zero,0,2050,0,0
1587086676358031804,first,1,2062,0,0,second,2,2065,0,0,zero,0,2050,0,0
1587086676487399583,first,1,2062,0,0,second,2,2065,0,0,zero,0,2050,0,0
1587086676613555749,first,1,2062,0,0,second,2,2064,0,0,zero,0,2050,0,0
1587086676677491597,first,1,2063,0,0,second,2,2065,0,0,zero,0,2051,0,0
1587086676805519827,first,1,2062,0,0,second,2,2065,0,0,zero,0,2050,0,0
1587086676869569657,first,1,2062,0,0,second,2,2065,0,0,zero,0,2051,0,0
1587086676997488797,first,1,2062,0,0,second,2,2065,0,0,zero,0,2050,0,0
1587086677061552607,first,1,2062,0,0,second,2,2064,0,0,zero,0,2051,0,0
1587086677189595590,first,1,2062,0,0,second,2,2065,0,0,zero,0,2050,0,0
1587086677253547179,first,1,2062,0,0,second,2,2065,0,0,zero,0,2050,0,0
1587086677381432943,first,1,2062,0,0,second,2,2065,0,0,zero,0,2050,0,0
1587086677509424628,first,1,2062,0,0,second,2,2065,0,0,zero,0,2050,0,0
1587086677573417557,first,1,2062,0,0,second,2,2065,0,0,zero,0,2051,0,0
1587086677701986103,first,1,2062,0,0,second,2,2065,0,0,zero,0,2050,0,0
1587086677765827884,first,1,2062,0,0,second,2,2065,0,0,zero,0,2050,0,0
1587086677893950216,first,1,2062,0,0,second,2,2065,0,0,zero,0,2050,0,0
1587086677957884143,first,1,2063,0,0,second,2,2065,0,0,zero,0,2050,0,0
1587086678085890595,first,1,2062,0,0,second,2,2065,0,0,zero,0,2051,0,0
1587086678214033041,first,1,2062,0,0,second,2,2064,0,0,zero,0,2051,0,0
1587086678277952786,first,1,2062,0,0,second,2,2065,0,0,zero,0,2051,0,0
1587086678405937285,first,1,2062,0,0,second,2,2065,0,0,zero,0,2051,0,0
1587086678470125078,first,1,2062,0,0,second,2,2065,0,0,zero,0,2051,0,0
1587086678673910197,first,1,2062,0,0,second,2,2065,0,0,zero,0,2051,0,0
1587086678741630724,first,1,2062,0,0,second,2,2065,0,0,zero,0,2050,0,0
1587086678806184941,first,1,2062,0,0,second,2,2065,0,0,zero,0,2051,0,0
1587086678870079702,first,1,2062,0,0,second,2,2065,0,0,zero,0,2052,0,0
1587086678998369112,first,1,2062,0,0,second,2,2065,0,0,zero,0,2054,0,-2
1587086679062267910,first,1,2062,0,0,second,2,2065,0,0,zero,0,2054,0,0
1587086679190347278,first,1,2062,0,0,second,2,2065,0,0,zero,0,2054,0,0
1587086679254437521,first,1,2062,0,0,second,2,2065,0,0,zero,0,2054,0,0
1587086679382179851,first,1,2062,0,0,second,2,2065,0,0,zero,0,2054,0,0
1587086679510226631,first,1,2062,0,0,second,2,2065,0,0,zero,0,2054,0,0
1587086679574247241,first,1,2062,0,0,second,2,2065,0,0,zero,0,2054,0,0
1587086679702283499,first,1,2062,0,0,second,2,2065,0,0,zero,0,2054,0,0
1587086679766334137,first,1,2062,0,0,second,2,2065,0,0,zero,0,2054,0,0
1587086679894312220,first,1,2062,0,0,second,2,2065,0,0,zero,0,2054,0,0
1587086679958187846,first,1,2062,0,0,second,2,2065,0,0,zero,0,2054,0,0
1587086680086484396,first,1,2062,0,0,second,2,2065,0,0,zero,0,2054,0,0
1587086680214249645,first,1,2063,0,0,second,2,2065,0,0,zero,0,2055,0,0
1587086680278228671,first,1,2062,0,0,second,2,2065,0,0,zero,0,2055,0,-1
1587086680406124205,first,1,2062,0,0,second,2,2065,0,0,zero,0,2054,0,-1
1587086680470176549,first,1,2062,0,0,second,2,2065,0,0,zero,0,2054,0,-1
1587086680598196798,first,1,2062,0,0,second,2,2065,0,0,zero,0,2054,0,0
1587086680662241205,first,1,2062,0,0,second,2,2065,0,0,zero,0,2054,0,-1
1587086680790186851,first,1,2063,0,0,second,2,2065,0,0,zero,0,2054,0,-1
1587086680854241948,first,1,2062,0,0,second,2,2065,0,0,zero,0,2054,0,-1
1587086680982171082,first,1,2062,0,0,second,2,2065,0,0,zero,0,2053,0,0
1587086681110141692,first,1,2062,0,0,second,2,2065,0,0,zero,0,2054,0,0
1587086681174136361,first,1,2062,0,0,second,2,2064,0,0,zero,0,2053,0,0
1587086681302244561,first,1,2062,0,0,second,2,2065,0,0,zero,0,2053,0,0
1587086681366327119,first,1,2062,0,0,second,2,2064,0,0,zero,0,2054,0,0
1587086681494329748,first,1,2062,0,0,second,2,2065,0,0,zero,0,2053,0,-1
1587086681558198263,first,1,2062,0,0,second,2,2065,0,0,zero,0,2054,0,0
1587086681686146206,first,1,2062,0,0,second,2,2065,0,0,zero,0,2053,0,-1
1587086681814209209,first,1,2062,0,0,second,2,2065,0,0,zero,0,2053,0,-1
1587086681878029439,first,1,2062,0,0,second,2,2065,0,0,zero,0,2053,0,-1
1587086682006233763,first,1,2062,0,0,second,2,2065,0,0,zero,0,2053,0,-1
1587086682070024869,first,1,2062,0,0,second,2,2065,0,0,zero,0,2053,0,-1
1587086682198124147,first,1,2062,0,0,second,2,2065,0,0,zero,0,2053,0,-1
1587086682262112879,first,1,2062,0,0,second,2,2065,0,0,zero,0,2053,0,-1
1587086682390199214,first,1,2062,0,0,second,2,2065,0,0,zero,0,2053,0,0
1587086682454209070,first,1,2062,0,0,second,2,2065,0,0,zero,0,2052,0,0
1587086682582210300,first,1,2063,0,0,second,2,2065,0,0,zero,0,2053,0,0
1587086682710172048,first,1,2062,0,0,second,2,2065,0,0,zero,0,2053,0,0
1587086682774187729,first,1,2062,0,0,second,2,2065,0,0,zero,0,2053,0,0
1587086682902179973,first,1,2062,0,0,second,2,2065,0,0,zero,0,2052,0,0
1587086682965976545,first,1,2062,0,0,second,2,2065,0,0,zero,0,2053,0,0
1587086683094235891,first,1,2062,0,0,second,2,2065,0,0,zero,0,2053,0,0
