1597661602551870380,first,1,3716,0,-5,fourth,4,1131,0,-6,second,2,2839,0,-6,third,3,2061,0,-6,zero,0,1809,0,-5
1597661602663602739,first,1,3716,0,-6,fourth,4,1131,0,-4,second,2,2839,0,-5,third,3,2060,0,-4,zero,0,1809,0,-4
1597661602775561598,first,1,3716,0,-6,fourth,4,1131,0,-5,second,2,2839,0,-5,third,3,2061,0,-6,zero,0,1809,0,-6
1597661602887592607,first,1,3717,0,-5,fourth,4,1131,0,-5,second,2,2839,0,-5,third,3,2061,0,-5,zero,0,1809,0,-5
1597661602999722627,first,1,3716,0,-5,fourth,4,1131,0,-5,second,2,2839,0,-5,third,3,2061,0,-6,zero,0,1809,0,-4
1597661603111580815,first,1,3716,0,-6,fourth,4,1131,0,-5,second,2,2839,0,-4,third,3,2061,0,-4,zero,0,1808,0,-5
1597661603223652320,first,1,3716,0,-5,fourth,4,1131,0,-5,second,2,2840,0,-6,third,3,2061,0,-5,zero,0,1808,0,-4
1597661603335518238,first,1,3716,0,-7,fourth,4,1131,0,-6,second,2,2840,0,-5,third,3,2061,0,-4,zero,0,1808,0,-5
1597661603447489533,first,1,3716,0,-4,fourth,4,1131,0,-6,second,2,2839,0,-6,third,3,2061,0,-4,zero,0,1808,0,-5
1597661603559590061,first,1,3716,0,-6,fourth,4,1131,0,-5,second,2,2839,0,-6,third,3,2060,0,-6,zero,0,1808,0,-6
1597661603671626684,first,1,3716,0,-5,fourth,4,1131,0,-6,second,2,2839,0,-6,third,3,2060,0,-6,zero,0,1808,0,-6
1597661603783021356,first,1,3716,0,-5,fourth,4,1131,0,-6,second,2,2840,0,-6,third,3,2061,0,-6,zero,0,1808,0,-6
1597661603895195252,first,1,3716,0,-4,fourth,4,1130,0,-5,second,2,2839,0,-6,third,3,2061,0,-6,zero,0,1807,0,-5
1597661603895250559,first,1,3716,0,-4,fourth,4,1130,0,-5,second,2,2839,0,-6,third,3,2061,0,-6,zero,0,1807,0,-5
1597661604007611811,first,1,3716,0,-6,fourth,4,1131,0,-6,second,2,2840,0,-6,third,3,2061,0,-5,zero,0,1807,0,-5
1597661604119449161,first,1,3716,0,-6,fourth,4,1130,0,-6,second,2,2840,0,-5,third,3,2061,0,-4,zero,0,1807,0,-3
1597661604231445810,first,1,3716,0,-7,fourth,4,1130,0,-6,second,2,2839,0,-6,third,3,2061,0,-7,zero,0,1806,0,-7
1597661604343662424,first,1,3716,0,-4,fourth,4,1130,0,-5,second,2,2840,0,-4,third,3,2060,0,-6,zero,0,1807,0,-6
1597661604455504177,first,1,3716,0,-4,fourth,4,1130,0,-6,second,2,2839,0,-6,third,3,2061,0,-5,zero,0,1807,0,-7
1597661604567030701,first,1,3716,0,-5,fourth,4,1130,0,-5,second,2,2840,0,-6,third,3,2061,0,-7,zero,0,1806,0,-4
1597661604679164815,first,1,3716,0,-6,fourth,4,1130,0,-6,second,2,2839,0,-5,third,3,2061,0,-5,zero,0,1806,0,-6
1597661604791476286,first,1,3716,0,-6,fourth,4,1130,0,-6,second,2,2840,0,-6,third,3,2061,0,-7,zero,0,1806,0,-5
1597661604903609881,first,1,3716,0,-6,fourth,4,1130,0,-6,second,2,2839,0,-5,third,3,2061,0,-6,zero,0,1806,0,-7
1597661605015473511,first,1,3716,0,-6,fourth,4,1130,0,-5,second,2,2840,0,-5,third,3,2061,0,-6,zero,0,1806,0,-4
1597661605127459486,first,1,3716,0,-6,fourth,4,1130,0,-4,second,2,2839,0,-5,third,3,2060,0,-4,zero,0,1806,0,-7
1597661605239367508,first,1,3716,0,-7,fourth,4,1130,0,-4,second,2,2839,0,-5,third,3,2061,0,-5,zero,0,1805,0,-5
1597661605351232862,first,1,3716,0,-5,fourth,4,1130,0,-5,second,2,2839,0,-6,third,3,2061,0,-6,zero,0,1805,0,-6
1597661605463302115,first,1,3716,0,-6,fourth,4,1130,0,-8,second,2,2839,0,-6,third,3,2061,0,-4,zero,0,1805,0,-5
