1601039908959544424,1,4,2,3,0,0,0,0,0,0
1601039909071222119,1,4,2,3,0,0,0,0,0,0
1601039909183321218,1,4,2,3,0,0,0,0,0,0
1601039909295314404,1,4,2,3,0,0,0,0,0,0
1601039909407322211,1,4,2,3,0,0,0,0,0,0
1601039909519330474,1,4,2,3,0,0,0,0,0,0
1601039909631353572,1,4,2,3,0,0,0,0,0,0
1601039909743317777,1,4,2,3,0,0,0,0,0,0
1601039909854662242,1,4,2,3,0,0,0,0,0,0
1601039909967349006,1,4,2,3,0,0,0,0,0,0
1601039910079317220,1,4,2,3,0,0,0,0,0,0
1601039910190867978,1,4,2,3,0,0,0,0,0,0
1601039910303153728,1,4,2,3,0,0,0,0,0,0
1601039910415320708,1,4,2,3,0,0,0,0,0,0
1601039910527213743,1,4,2,3,0,0,0,0,0,0
1601039910639045147,1,4,2,3,0,0,0,0,0,0
1601039910750535513,1,4,2,3,0,0,0,0,0,0
1601039910862509967,1,4,2,3,0,0,0,0,0,0
1601039910974614765,1,4,2,3,0,0,0,0,0,0
1601039911086593240,1,4,2,3,0,0,0,0,0,0
1601039911198597406,1,4,2,3,0,0,0,0,0,0
1601039911310513076,1,4,2,3,0,0,0,0,0,0
1601039911422478182,1,4,2,3,0,0,0,0,0,0
1601039911534447639,1,4,2,3,0,0,0,0,0,0
1601039911646437255,1,4,2,3,0,0,0,0,0,0
1601039911758519401,1,4,2,3,0,0,0,0,0,0
1601039911870842092,1,4,2,3,0,0,0,0,0,0
1601039911983268265,1,4,2,3,0,0,0,0,0,0
1601039912095169716,1,4,2,3,0,0,0,0,0,0
1601039912207134960,1,4,2,3,0,0,0,0,0,0
1601039912319160639,1,4,2,3,0,0,0,0,0,0
1601039912431163916,1,4,2,3,0,0,0,0,0,0
1601039912543129367,1,4,2,3,0,0,0,0,0,0
1601039912655119050,1,4,2,3,0,0,0,0,0,0
1601039912767154644,1,4,2,3,0,0,0,0,0,0
1601039912879173255,1,4,2,3,0,0,0,0,0,0
1601039913056504111,1,4,2,3,0,0,0,0,0,0
1601039913167154487,1,4,2,3,0,0,0,0,0,0
1601039913279126896,1,4,2,3,0,0,0,0,0,0
1601039913391952320,1,4,2,3,0,0,0,0,0,0
1601039913503905872,1,4,2,3,0,-14,-16,7,-33,5
1601039913615021863,1,4,2,3,0,-55,-40,4,-80,-24
1601039913727285525,1,4,2,3,0,-55,-40,4,-80,-24
1601039913839005272,1,4,2,3,0,-109,-51,-26,-89,-109
1601039913950994104,1,4,2,3,0,-175,-58,-68,-88,-222
1601039914063050845,1,4,2,3,0,-175,-58,-68,-88,-222
1601039914175126709,1,4,2,3,0,-238,-65,-103,-93,-319
1601039914287348263,1,4,2,3,0,-302,-70,-136,-99,-416
1601039914399042784,1,4,2,3,0,-302,-70,-136,-99,-416
1601039914511031030,1,4,2,3,0,-368,-75,-170,-106,-513
1601039914623121973,1,4,2,3,0,-435,-78,-203,-113,-608
1601039914735038360,1,4,2,3,0,-435,-78,-203,-113,-608
1601039914847015738,1,4,2,3,0,-503,-81,-235,-121,-703
1601039914959121683,1,4,2,3,0,-572,-82,-266,-130,-796
1601039915071199512,1,4,2,3,0,-572,-82,-266,-130,-796
1601039915183048957,1,4,2,3,0,-642,-83,-298,-140,-889
1601039915295752867,1,4,2,3,0,-712,-83,-328,-150,-980
1601039915406988152,1,4,2,3,0,-712,-83,-328,-150,-980
1601039915519327273,1,4,2,3,0,-782,-83,-359,-161,-1070
1601039915630976772,1,4,2,3,0,-853,-82,-389,-174,-1159
1601039915742959565,1,4,2,3,0,-853,-82,-389,-174,-1159
1601039915855684077,1,4,2,3,0,-924,-81,-419,-186,-1247
1601039915967038814,1,4,2,3,0,-994,-80,-448,-200,-1333
1601039916078951039,1,4,2,3,0,-994,-80,-448,-200,-1333
1601039916191096537,1,4,2,3,0,-1065,-79,-478,-215,-1418
1601039916303031863,1,4,2,3,0,-1135,-77,-507,-231,-1502
1601039916414988588,1,4,2,3,0,-1135,-77,-507,-231,-1502
1601039916526904350,1,4,2,3,0,-1204,-75,-536,-247,-1584
1601039916638920936,1,4,2,3,0,-1273,-73,-565,-265,-1665
1601039916750818359,1,4,2,3,0,-1273,-73,-565,-265,-1665
1601039916863109379,1,4,2,3,0,-1341,-72,-594,-283,-1745
1601039916974845951,1,4,2,3,0,-1408,-70,-622,-302,-1822
1601039917087120023,1,4,2,3,0,-1408,-70,-622,-302,-1822
1601039917198882139,1,4,2,3,0,-1474,-69,-651,-322,-1899
1601039917311366645,1,4,2,3,0,-1539,-68,-679,-343,-1973
1601039917422667361,1,4,2,3,0,-1539,-68,-679,-343,-1973
1601039917534132518,1,4,2,3,0,-1603,-67,-708,-365,-2046
1601039917646140405,1,4,2,3,0,-1665,-67,-736,-387,-2116
1601039917758945852,1,4,2,3,0,-1665,-67,-736,-387,-2116
1601039917870941343,1,4,2,3,0,-1727,-67,-765,-411,-2185
1601039917983002539,1,4,2,3,0,-1786,-67,-793,-435,-2253
1601039918094702347,1,4,2,3,0,-1786,-67,-793,-435,-2253
1601039918206285610,1,4,2,3,0,-1844,-68,-821,-460,-2319
1601039918318841178,1,4,2,3,0,-1900,-69,-850,-486,-2382
1601039918430145440,1,4,2,3,0,-1900,-69,-850,-486,-2382
1601039918542092640,1,4,2,3,0,-1955,-70,-878,-512,-2444
1601039918654424231,1,4,2,3,0,-2007,-73,-907,-539,-2504
1601039918766112390,1,4,2,3,0,-2007,-73,-907,-539,-2504
1601039918878123086,1,4,2,3,0,-2057,-75,-935,-567,-2562
1601039918990085333,1,4,2,3,0,-2106,-79,-963,-596,-2618
1601039919102115465,1,4,2,3,0,-2106,-79,-963,-596,-2618
1601039919214060143,1,4,2,3,0,-2153,-83,-992,-625,-2673
1601039919326657001,1,4,2,3,0,-2198,-87,-1020,-655,-2724
1601039919438697021,1,4,2,3,0,-2198,-87,-1020,-655,-2724
1601039919551264101,1,4,2,3,0,-2240,-92,-1048,-685,-2774
1601039919662192385,1,4,2,3,0,-2281,-98,-1077,-716,-2822
1601039919774336015,1,4,2,3,0,-2281,-98,-1077,-716,-2822
1601039919886907379,1,4,2,3,0,-2315,-103,-1101,-742,-2862
1601039919998768120,1,4,2,3,0,-2355,-112,-1133,-779,-2911
1601039920110685770,1,4,2,3,0,-2355,-112,-1133,-779,-2911
1601039920222987892,1,4,2,3,0,-2414,-127,-1185,-839,-2985
1601039920334491010,1,4,2,3,0,-2475,-147,-1245,-911,-3063
1601039920446553312,1,4,2,3,0,-2475,-147,-1245,-911,-3063
1601039920558538690,1,4,2,3,0,-2522,-168,-1301,-978,-3126
1601039920670828556,1,4,2,3,0,-2557,-192,-1355,-1047,-3179
1601039920782789927,1,4,2,3,0,-2557,-192,-1355,-1047,-3179
1601039920894798365,1,4,2,3,0,-2584,-218,-1409,-1116,-3224
1601039921006789926,1,4,2,3,0,-2599,-247,-1462,-1185,-3257
1601039921118629551,1,4,2,3,0,-2599,-247,-1462,-1185,-3257
1601039921230649056,1,4,2,3,0,-2606,-277,-1514,-1253,-3284
1601039921342611405,1,4,2,3,0,-2601,-310,-1564,-1321,-3299
1601039921454618989,1,4,2,3,0,-2601,-310,-1564,-1321,-3299
1601039921565894756,1,4,2,3,0,-2597,-338,-1606,-1380,-3312
1601039921678699131,1,4,2,3,0,-2565,-380,-1659,-1455,-3302
1601039921790826355,1,4,2,3,0,-2565,-380,-1659,-1455,-3302
1601039921902876578,1,4,2,3,0,-2512,-434,-1721,-1545,-3278
1601039922014859488,1,4,2,3,0,-2469,-478,-1772,-1618,-3259
1601039922125956130,1,4,2,3,0,-2442,-506,-1804,-1665,-3246
1601039922238020256,1,4,2,3,0,-2428,-519,-1819,-1687,-3240
1601039922350572238,1,4,2,3,0,-2426,-521,-1820,-1689,-3238
1601039922461947338,1,4,2,3,0,-2427,-517,-1814,-1680,-3237
1601039922574178721,1,4,2,3,0,-2427,-512,-1807,-1670,-3234
1601039922685896341,1,4,2,3,0,-2420,-513,-1805,-1668,-3227
1601039922797830157,1,4,2,3,0,-2404,-521,-1811,-1678,-3214
1601039922909825388,1,4,2,3,0,-2381,-535,-1823,-1697,-3198
1601039923021825714,1,4,2,3,0,-2381,-535,-1823,-1697,-3198
1601039923133833514,1,4,2,3,0,-2356,-551,-1837,-1719,-3180
1601039923245811386,1,4,2,3,0,-2330,-567,-1851,-1741,-3162
1601039923358905913,1,4,2,3,0,-2303,-583,-1864,-1762,-3141
1601039923470265858,1,4,2,3,0,-2273,-599,-1877,-1783,-3120
1601039923582277556,1,4,2,3,0,-2242,-615,-1890,-1803,-3096
1601039923694520234,1,4,2,3,0,-2209,-631,-1901,-1822,-3070
1601039923806459801,1,4,2,3,0,-2175,-648,-1912,-1840,-3042
1601039923918568914,1,4,2,3,0,-2140,-663,-1922,-1857,-3012
1601039924030190980,1,4,2,3,0,-2104,-679,-1931,-1874,-2982
1601039924141745831,1,4,2,3,0,-2067,-694,-1940,-1890,-2951
1601039924254954699,1,4,2,3,0,-2067,-694,-1940,-1890,-2951
1601039924367998319,1,4,2,3,0,-2031,-709,-1948,-1905,-2920
1601039924480721381,1,4,2,3,0,-1994,-724,-1956,-1921,-2888
1601039924590474904,1,4,2,3,0,-1955,-740,-1964,-1936,-2854
1601039924702437973,1,4,2,3,0,-1915,-755,-1971,-1950,-2819
